-0.001841	24	39	2
-0.000124	33	39	2
-0.001346	23	41	2
-0.001318	27	43	2
-0.000000	30	45	2
-0.000000	33	48	2
-0.001448	39	48	2
-0.000000	11	61	2
-0.000241	20	66	2
-0.000000	25	18	4
-0.000898	26	18	4
-0.000647	21	20	4
-0.000000	7	22	4
-0.001024	9	22	4
-0.000000	17	22	4
-0.000431	18	23	4
-0.002914	20	23	4
-0.000000	17	24	4
-0.000941	20	24	4
-0.000207	35	24	4
-0.000000	6	25	4
-0.001167	10	25	4
-0.000471	20	25	4
-0.001505	5	26	4
-0.001719	8	26	4
-0.002507	11	26	4
-0.005739	14	26	4
-0.000000	15	26	4
-0.000000	5	27	4
-0.001872	6	27	4
-0.000000	14	27	4
-0.001074	18	27	4
-0.001060	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.000263	10	30	4
-0.000138	18	31	4
-0.001319	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.001319	14	33	4
-0.001012	24	33	4
-0.003818	16	34	4
-0.000854	19	34	4
-0.000000	21	34	4
-0.000000	16	35	4
-0.000000	17	36	4
-0.001325	22	36	4
-0.002306	13	38	4
-0.000285	15	38	4
-0.000000	33	39	4
-0.002147	23	40	4
-0.000000	31	40	4
-0.002042	24	41	4
-0.000686	32	41	4
-0.000066	33	41	4
-0.001047	21	42	4
-0.000830	33	42	4
-0.000734	35	43	4
-0.004807	17	44	4
-0.000000	27	44	4
-0.002856	28	44	4
-0.000779	34	44	4
-0.000000	33	45	4
-0.000160	29	46	4
-0.000721	32	46	4
-0.000841	44	46	4
-0.000280	45	46	4
-0.000374	46	46	4
-0.000000	51	46	4
-0.000000	9	47	4
-0.001676	38	47	4
-0.000374	43	47	4
-0.001005	39	48	4
-0.000787	19	49	4
-0.000280	44	49	4
-0.000093	40	50	4
-0.001464	11	51	4
-0.000193	26	51	4
-0.002459	32	51	4
-0.001605	33	51	4
-0.000000	6	52	4
-0.002973	14	53	4
-0.001435	15	53	4
-0.000579	28	53	4
-0.001769	31	54	4
-0.000348	33	54	4
-0.000900	27	55	4
-0.000175	28	56	4
-0.000567	29	58	4
-0.000000	29	60	4
-0.000505	15	66	4
-0.001847	17	22	6
-0.000000	11	26	6
-0.000228	17	26	6
-0.001921	20	27	6
-0.000757	24	28	6
-0.000926	19	32	6
-0.001580	20	32	6
-0.001311	10	33	6
-0.000884	8	34	6
-0.000585	19	34	6
-0.000000	20	34	6
-0.000196	22	34	6
-0.000000	16	35	6
-0.000862	40	39	6
-0.000000	34	48	6
-0.000700	23	63	6
