-0.020093	24	39	2
-0.007560	33	39	2
-0.010909	23	41	2
-0.011166	27	43	2
-0.000294	30	45	2
-0.000000	33	48	2
-0.011807	39	48	2
-0.006696	11	61	2
-0.003968	20	66	2
-0.000000	25	18	4
-0.007838	26	18	4
-0.025223	21	20	4
-0.000000	7	22	4
-0.003137	9	22	4
-0.000000	17	22	4
-0.006154	18	23	4
-0.001948	20	23	4
-0.003673	17	24	4
-0.007361	20	24	4
-0.002282	35	24	4
-0.000000	6	25	4
-0.007063	10	25	4
-0.003680	20	25	4
-0.015349	5	26	4
-0.011281	8	26	4
-0.013076	11	26	4
-0.043375	14	26	4
-0.021897	15	26	4
-0.005768	5	27	4
-0.156200	6	27	4
-0.000000	14	27	4
-0.004901	18	27	4
-0.012041	22	27	4
-0.000000	5	28	4
-0.012041	25	28	4
-0.001425	10	30	4
-0.001675	18	31	4
-0.008149	19	31	4
-0.015622	19	32	4
-0.011845	21	32	4
-0.008674	25	32	4
-0.014869	14	33	4
-0.007033	24	33	4
-0.028353	16	34	4
-0.020292	19	34	4
-0.000003	21	34	4
-0.000000	16	35	4
-0.028300	17	36	4
-0.009913	22	36	4
-0.014079	13	38	4
-0.013587	15	38	4
-0.002728	33	39	4
-0.025913	23	40	4
-0.000000	31	40	4
-0.024649	24	41	4
-0.005417	32	41	4
-0.000945	33	41	4
-0.012640	21	42	4
-0.005825	33	42	4
-0.007139	35	43	4
-0.070752	17	44	4
-0.000000	27	44	4
-0.024457	28	44	4
-0.008385	34	44	4
-0.000000	33	45	4
-0.001818	29	46	4
-0.006860	32	46	4
-0.006856	44	46	4
-0.002285	45	46	4
-0.003047	46	46	4
-0.010791	51	46	4
-0.000000	9	47	4
-0.022754	38	47	4
-0.003047	43	47	4
-0.009793	39	48	4
-0.013401	19	49	4
-0.002285	44	49	4
-0.000762	40	50	4
-0.019644	11	51	4
-0.001680	26	51	4
-0.031606	32	51	4
-0.017776	33	51	4
-0.000000	6	52	4
-0.039884	14	53	4
-0.012530	15	53	4
-0.011583	28	53	4
-0.021338	31	54	4
-0.003189	33	54	4
-0.009973	27	55	4
-0.001744	28	56	4
-0.010353	29	58	4
-0.000000	29	60	4
-0.007520	15	66	4
-0.006351	17	22	6
-0.013076	11	26	6
-0.003673	17	26	6
-0.005601	20	27	6
-0.004830	24	28	6
-0.003048	19	32	6
-0.011845	20	32	6
-0.008748	10	33	6
-0.006720	8	34	6
-0.000000	19	34	6
-0.000000	20	34	6
-0.000019	22	34	6
-0.000000	16	35	6
-0.000743	40	39	6
-0.000000	34	48	6
-0.005289	23	63	6
