-0.001428	24	39	2
-0.000000	33	39	2
-0.001194	23	41	2
-0.001315	27	43	2
-0.000241	30	45	2
-0.000000	33	48	2
-0.000807	39	48	2
-0.000476	11	61	2
-0.000037	20	66	2
-0.000000	25	18	4
-0.000549	26	18	4
-0.002360	21	20	4
-0.000000	7	22	4
-0.001024	9	22	4
-0.000000	17	22	4
-0.000880	18	23	4
-0.001972	20	23	4
-0.000422	17	24	4
-0.001252	20	24	4
-0.000282	35	24	4
-0.000000	6	25	4
-0.000304	10	25	4
-0.000316	20	25	4
-0.000000	5	26	4
-0.001295	8	26	4
-0.001498	11	26	4
-0.015411	14	26	4
-0.002514	15	26	4
-0.000402	5	27	4
-0.003494	6	27	4
-0.000000	14	27	4
-0.001009	18	27	4
-0.001024	22	27	4
-0.000000	5	28	4
-0.001383	25	28	4
-0.000704	10	30	4
-0.000231	18	31	4
-0.000626	19	31	4
-0.001794	19	32	4
-0.001360	21	32	4
-0.000996	25	32	4
-0.002447	14	33	4
-0.000724	24	33	4
-0.003885	16	34	4
-0.002330	19	34	4
-0.000000	21	34	4
-0.000000	16	35	4
-0.003249	17	36	4
-0.001373	22	36	4
-0.001623	13	38	4
-0.001182	15	38	4
-0.000313	33	39	4
-0.001787	23	40	4
-0.000000	31	40	4
-0.001700	25	41	4
-0.000794	32	41	4
-0.000000	33	41	4
-0.000872	21	42	4
-0.000457	33	42	4
-0.000737	35	43	4
-0.005155	17	44	4
-0.000000	27	44	4
-0.001899	28	44	4
-0.000533	34	44	4
-0.000000	33	45	4
-0.000237	29	46	4
-0.000413	32	46	4
-0.000469	44	46	4
-0.000156	45	46	4
-0.000208	46	46	4
-0.001182	51	46	4
-0.000000	9	47	4
-0.001974	38	47	4
-0.000208	43	47	4
-0.000788	39	48	4
-0.000857	19	49	4
-0.000156	44	49	4
-0.000052	40	50	4
-0.001288	11	51	4
-0.000193	26	51	4
-0.002599	32	51	4
-0.001607	33	51	4
-0.000000	6	52	4
-0.002615	14	53	4
-0.001135	15	53	4
-0.000832	28	53	4
-0.001504	31	54	4
-0.000233	33	54	4
-0.000797	27	55	4
-0.000144	28	56	4
-0.000523	29	58	4
-0.000000	29	60	4
-0.000565	15	66	4
-0.001992	17	22	6
-0.001501	11	26	6
-0.000517	17	26	6
-0.000650	20	27	6
-0.000440	24	28	6
-0.000336	19	32	6
-0.001345	20	32	6
-0.001020	10	33	6
-0.000765	8	34	6
-0.000000	19	34	6
-0.000000	20	34	6
-0.000391	22	34	6
-0.000000	16	35	6
-0.000087	40	39	6
-0.000000	34	48	6
-0.000481	23	63	6
