-0.006449	24	39	2
-0.002166	33	39	2
-0.005955	23	41	2
-0.003363	27	43	2
-0.000231	30	45	2
-0.000000	33	48	2
-0.007322	39	48	2
-0.003582	11	61	2
-0.000000	20	66	2
-0.000000	25	18	4
-0.003303	26	18	4
-0.003303	21	20	4
-0.000000	7	22	4
-0.002208	9	22	4
-0.000000	17	22	4
-0.000600	18	23	4
-0.002180	20	23	4
-0.000000	17	24	4
-0.005025	20	24	4
-0.000629	35	24	4
-0.000000	6	25	4
-0.005101	10	25	4
-0.002513	20	25	4
-0.007786	5	26	4
-0.007071	8	26	4
-0.011391	11	26	4
-0.038886	14	26	4
-0.000000	15	26	4
-0.000000	5	27	4
-0.020542	6	27	4
-0.018893	14	27	4
-0.006149	18	27	4
-0.003562	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.002468	10	30	4
-0.001098	18	31	4
-0.013285	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.021312	14	33	4
-0.004296	24	33	4
-0.024321	16	34	4
-0.004977	19	34	4
-0.000000	21	34	4
-0.000000	16	35	4
-0.000000	17	36	4
-0.008445	22	36	4
-0.009740	13	38	4
-0.001198	15	38	4
-0.000002	33	39	4
-0.010741	23	40	4
-0.000000	31	40	4
-0.010217	24	41	4
-0.005081	32	41	4
-0.000538	33	41	4
-0.005240	21	42	4
-0.001580	33	42	4
-0.003866	35	43	4
-0.022604	17	44	4
-0.000000	27	44	4
-0.014267	28	44	4
-0.004516	34	44	4
-0.000000	33	45	4
-0.001656	29	46	4
-0.003805	32	46	4
-0.004252	44	46	4
-0.001417	45	46	4
-0.001890	46	46	4
-0.001596	51	46	4
-0.000000	9	47	4
-0.011156	38	47	4
-0.001890	43	47	4
-0.004768	39	48	4
-0.003785	19	49	4
-0.001417	44	49	4
-0.000472	40	50	4
-0.004840	11	51	4
-0.001680	26	51	4
-0.015487	32	51	4
-0.008182	33	51	4
-0.000217	6	52	4
-0.009826	14	53	4
-0.007587	15	53	4
-0.005393	28	53	4
-0.009834	31	54	4
-0.001369	33	54	4
-0.006148	27	55	4
-0.000649	28	56	4
-0.003186	29	58	4
-0.000000	29	60	4
-0.004787	15	66	4
-0.005702	17	22	6
-0.000000	11	26	6
-0.000509	17	26	6
-0.003935	20	27	6
-0.003024	24	28	6
-0.002026	19	32	6
-0.009584	20	32	6
-0.005225	10	33	6
-0.004891	8	34	6
-0.003051	19	34	6
-0.000000	20	34	6
-0.005448	22	34	6
-0.000000	16	35	6
-0.000000	40	39	6
-0.000000	34	48	6
-0.001945	23	63	6
