-0.010295	24	39	2
-0.000588	33	39	2
-0.004425	23	41	2
-0.009928	27	43	2
-0.000070	30	45	2
-0.021993	33	48	2
-0.009507	39	48	2
-0.012295	11	61	2
-0.000000	20	66	2
-0.001728	25	18	4
-0.001728	26	18	4
-0.007616	21	20	4
-0.000000	7	22	4
-0.001836	9	22	4
-0.000000	17	22	4
-0.002742	18	23	4
-0.000966	20	23	4
-0.000000	17	24	4
-0.005439	20	24	4
-0.000230	35	24	4
-0.000000	6	25	4
-0.006079	10	25	4
-0.001929	20	25	4
-0.000012	5	26	4
-0.003093	8	26	4
-0.018717	11	26	4
-0.000353	14	26	4
-0.003209	15	26	4
-0.000000	5	27	4
-0.000282	6	27	4
-0.004984	14	27	4
-0.006803	18	27	4
-0.005106	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.004817	10	30	4
-0.000000	18	31	4
-0.009073	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.000000	14	33	4
-0.007584	24	33	4
-0.008782	16	34	4
-0.001458	19	34	4
-0.000000	21	34	4
-0.039896	16	35	4
-0.000000	17	36	4
-0.004120	22	36	4
-0.012658	13	38	4
-0.003476	15	38	4
-0.000002	33	39	4
-0.020171	23	40	4
-0.000000	31	40	4
-0.018603	25	41	4
-0.000000	32	41	4
-0.000000	33	41	4
-0.008881	21	42	4
-0.002598	33	42	4
-0.008995	35	43	4
-0.039229	17	44	4
-0.010601	27	44	4
-0.027040	28	44	4
-0.009682	34	44	4
-0.003157	33	45	4
-0.000000	29	46	4
-0.002140	32	46	4
-0.008184	44	46	4
-0.003814	45	46	4
-0.003967	46	46	4
-0.012887	51	46	4
-0.000000	9	47	4
-0.023820	38	47	4
-0.001459	43	47	4
-0.008955	39	48	4
-0.006569	19	49	4
-0.001512	44	49	4
-0.000214	40	50	4
-0.008388	11	51	4
-0.001680	26	51	4
-0.028675	32	51	4
-0.009850	33	51	4
-0.000000	6	52	4
-0.021570	14	53	4
-0.003483	15	53	4
-0.006056	28	53	4
-0.019507	31	54	4
-0.015879	33	54	4
-0.011920	27	55	4
-0.001490	28	56	4
-0.011554	29	58	4
-0.000000	29	60	4
-0.002555	15	66	4
-0.008485	17	22	6
-0.000000	11	26	6
-0.013441	17	26	6
-0.007287	20	27	6
-0.003952	24	28	6
-0.000000	19	32	6
-0.013779	20	32	6
-0.002487	10	33	6
-0.000000	8	34	6
-0.008269	19	34	6
-0.000000	20	34	6
-0.006720	22	34	6
-0.005010	16	35	6
-0.009170	40	39	6
-0.018831	34	48	6
-0.005964	23	63	6
