-0.001182	24	39	2
-0.000068	33	39	2
-0.000508	23	41	2
-0.001140	27	43	2
-0.000073	30	45	2
-0.002525	33	48	2
-0.001092	39	48	2
-0.001412	11	61	2
-0.000000	20	66	2
-0.000198	25	18	4
-0.000198	26	18	4
-0.000874	21	20	4
-0.000000	7	22	4
-0.000211	9	22	4
-0.000000	17	22	4
-0.000315	18	23	4
-0.000998	20	23	4
-0.000000	17	24	4
-0.000624	20	24	4
-0.000026	35	24	4
-0.000000	6	25	4
-0.000698	10	25	4
-0.000221	20	25	4
-0.000001	5	26	4
-0.000355	8	26	4
-0.002149	11	26	4
-0.000041	14	26	4
-0.000368	15	26	4
-0.000000	5	27	4
-0.000032	6	27	4
-0.000572	14	27	4
-0.000781	18	27	4
-0.000586	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.000553	10	30	4
-0.000000	18	31	4
-0.001042	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.000000	14	33	4
-0.000871	24	33	4
-0.001008	16	34	4
-0.000167	19	34	4
-0.000000	21	34	4
-0.004581	16	35	4
-0.000000	17	36	4
-0.000473	22	36	4
-0.001453	13	38	4
-0.000399	15	38	4
-0.000000	33	39	4
-0.002316	23	40	4
-0.000000	31	40	4
-0.002136	24	41	4
-0.000000	32	41	4
-0.000000	33	41	4
-0.001020	21	42	4
-0.000298	33	42	4
-0.001033	35	43	4
-0.004504	17	44	4
-0.001217	27	44	4
-0.003105	28	44	4
-0.001112	34	44	4
-0.000363	33	45	4
-0.000000	29	46	4
-0.000246	32	46	4
-0.000940	44	46	4
-0.000438	45	46	4
-0.000455	46	46	4
-0.001480	51	46	4
-0.000000	9	47	4
-0.002735	38	47	4
-0.000168	43	47	4
-0.001028	39	48	4
-0.000754	19	49	4
-0.000174	44	49	4
-0.000025	40	50	4
-0.000963	11	51	4
-0.000193	26	51	4
-0.003292	32	51	4
-0.001131	33	51	4
-0.000000	6	52	4
-0.002477	14	53	4
-0.000400	15	53	4
-0.000695	28	53	4
-0.002240	31	54	4
-0.001823	33	54	4
-0.001369	27	55	4
-0.000171	28	56	4
-0.001327	29	58	4
-0.000000	29	60	4
-0.000293	15	66	4
-0.000974	17	22	6
-0.000000	11	26	6
-0.001543	17	26	6
-0.000837	20	27	6
-0.000454	24	28	6
-0.000000	19	32	6
-0.001582	20	32	6
-0.000285	10	33	6
-0.000000	8	34	6
-0.000949	19	34	6
-0.000000	20	34	6
-0.000772	22	34	6
-0.000575	16	35	6
-0.001053	40	39	6
-0.002162	34	48	6
-0.000685	23	63	6
