-0.001661	24	39	2
-0.000000	33	39	2
-0.002049	23	41	2
-0.001860	27	43	2
-0.000146	30	45	2
-0.000000	33	48	2
-0.001715	39	48	2
-0.000000	11	61	2
-0.000000	20	66	2
-0.000000	25	18	4
-0.000996	26	18	4
-0.000969	21	20	4
-0.000000	7	22	4
-0.000191	9	22	4
-0.000000	17	22	4
-0.001140	18	23	4
-0.001850	20	23	4
-0.000000	17	24	4
-0.000986	20	24	4
-0.000142	35	24	4
-0.000000	6	25	4
-0.001292	10	25	4
-0.000493	20	25	4
-0.001286	5	26	4
-0.002959	8	26	4
-0.002511	11	26	4
-0.005476	14	26	4
-0.000000	15	26	4
-0.000000	5	27	4
-0.001571	6	27	4
-0.000000	14	27	4
-0.000590	18	27	4
-0.001199	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.000679	10	30	4
-0.000138	18	31	4
-0.001391	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.001764	14	33	4
-0.001101	24	33	4
-0.005122	16	34	4
-0.000446	19	34	4
-0.000000	21	34	4
-0.000000	16	35	4
-0.000000	17	36	4
-0.001213	22	36	4
-0.002389	13	38	4
-0.000467	15	38	4
-0.000000	33	39	4
-0.002490	23	40	4
-0.000000	31	40	4
-0.002369	25	41	4
-0.000796	32	41	4
-0.000733	33	41	4
-0.001215	21	42	4
-0.000577	33	42	4
-0.001138	35	43	4
-0.005467	17	44	4
-0.000717	27	44	4
-0.004022	28	44	4
-0.001391	34	44	4
-0.000000	33	45	4
-0.000183	29	46	4
-0.000571	32	46	4
-0.000996	44	46	4
-0.000332	45	46	4
-0.000443	46	46	4
-0.000401	51	46	4
-0.000000	9	47	4
-0.002358	38	47	4
-0.000443	43	47	4
-0.001049	39	48	4
-0.001026	19	49	4
-0.000332	44	49	4
-0.000111	40	50	4
-0.002053	11	51	4
-0.000193	26	51	4
-0.002483	32	51	4
-0.001720	33	51	4
-0.000000	6	52	4
-0.004167	14	53	4
-0.001747	15	53	4
-0.001206	28	53	4
-0.001899	31	54	4
-0.000000	33	54	4
-0.001256	27	55	4
-0.000133	28	56	4
-0.001319	29	58	4
-0.000000	29	60	4
-0.000797	15	66	4
-0.001590	17	22	6
-0.000000	11	26	6
-0.000423	17	26	6
-0.001974	20	27	6
-0.001008	24	28	6
-0.001589	19	32	6
-0.001671	20	32	6
-0.001294	10	33	6
-0.000776	8	34	6
-0.001276	19	34	6
-0.000000	20	34	6
-0.000802	22	34	6
-0.000000	16	35	6
-0.001372	40	39	6
-0.000000	34	48	6
-0.001040	23	63	6
