-0.001383	24	39	2
-0.000000	33	39	2
-0.000514	23	41	2
-0.000000	27	43	2
-0.001993	30	45	2
-0.000000	33	48	2
-0.000897	39	48	2
-0.000000	11	61	2
-0.000177	20	66	2
-0.000000	25	18	4
-0.000591	26	18	4
-0.000024	21	20	4
-0.000000	7	22	4
-0.000643	9	22	4
-0.000000	17	22	4
-0.000331	18	23	4
-0.002563	20	23	4
-0.000000	17	24	4
-0.000627	20	24	4
-0.000116	35	24	4
-0.000000	6	25	4
-0.000612	10	25	4
-0.000313	20	25	4
-0.001115	5	26	4
-0.000988	8	26	4
-0.001542	11	26	4
-0.003656	14	26	4
-0.000000	15	26	4
-0.000000	5	27	4
-0.003178	6	27	4
-0.001826	14	27	4
-0.000884	18	27	4
-0.000433	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.000096	10	30	4
-0.000158	18	31	4
-0.001514	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.001514	14	33	4
-0.000983	24	33	4
-0.002932	16	34	4
-0.000771	19	34	4
-0.000000	21	34	4
-0.000000	16	35	4
-0.000000	17	36	4
-0.001089	22	36	4
-0.001619	13	38	4
-0.000285	15	38	4
-0.000000	33	39	4
-0.001874	23	40	4
-0.000000	31	40	4
-0.001783	24	41	4
-0.000883	32	41	4
-0.000040	33	41	4
-0.000914	21	42	4
-0.000289	33	42	4
-0.000493	35	43	4
-0.003569	17	44	4
-0.000000	27	44	4
-0.002195	28	44	4
-0.000554	34	44	4
-0.000000	33	45	4
-0.000162	29	46	4
-0.000468	32	46	4
-0.000521	44	46	4
-0.000174	45	46	4
-0.000231	46	46	4
-0.000000	51	46	4
-0.000143	9	47	4
-0.001422	38	47	4
-0.000231	43	47	4
-0.000713	39	48	4
-0.000491	19	49	4
-0.000174	44	49	4
-0.000058	40	50	4
-0.001067	11	51	4
-0.000193	26	51	4
-0.002094	32	51	4
-0.001441	33	51	4
-0.000000	6	52	4
-0.002167	14	53	4
-0.000939	15	53	4
-0.000584	28	53	4
-0.001233	31	54	4
-0.000028	33	54	4
-0.000741	27	55	4
-0.000105	28	56	4
-0.000550	29	58	4
-0.000000	29	60	4
-0.000565	15	66	4
-0.000822	17	22	6
-0.000000	11	26	6
-0.000185	17	26	6
-0.001808	20	27	6
-0.000611	24	28	6
-0.000794	19	32	6
-0.005590	20	32	6
-0.001367	10	33	6
-0.000843	8	34	6
-0.000019	19	34	6
-0.000000	20	34	6
-0.000855	22	34	6
-0.000000	16	35	6
-0.000350	40	39	6
-0.000000	34	48	6
-0.000704	23	63	6
