-0.014466	24	39	2
-0.000000	33	39	2
-0.017846	23	41	2
-0.016199	27	43	2
-0.000141	30	45	2
-0.000000	33	48	2
-0.014940	39	48	2
-0.000000	11	61	2
-0.000000	20	66	2
-0.000000	25	18	4
-0.008678	26	18	4
-0.008439	21	20	4
-0.000000	7	22	4
-0.001664	9	22	4
-0.000000	17	22	4
-0.009933	18	23	4
-0.001791	20	23	4
-0.000000	17	24	4
-0.008585	20	24	4
-0.001240	35	24	4
-0.000000	6	25	4
-0.011253	10	25	4
-0.004293	20	25	4
-0.011202	5	26	4
-0.025774	8	26	4
-0.021874	11	26	4
-0.047698	14	26	4
-0.000000	15	26	4
-0.000000	5	27	4
-0.013682	6	27	4
-0.000000	14	27	4
-0.005134	18	27	4
-0.010445	22	27	4
-0.000000	5	28	4
-0.000000	25	28	4
-0.005914	10	30	4
-0.001201	18	31	4
-0.012114	19	31	4
-0.000000	19	32	4
-0.000000	21	32	4
-0.000000	25	32	4
-0.015366	14	33	4
-0.009590	24	33	4
-0.044607	16	34	4
-0.003881	19	34	4
-0.000000	21	34	4
-0.000000	16	35	4
-0.000000	17	36	4
-0.010563	22	36	4
-0.020811	13	38	4
-0.004070	15	38	4
-0.000002	33	39	4
-0.021688	23	40	4
-0.000000	31	40	4
-0.020630	25	41	4
-0.006930	32	41	4
-0.006381	33	41	4
-0.010580	21	42	4
-0.005024	33	42	4
-0.009909	35	43	4
-0.047612	17	44	4
-0.006248	27	44	4
-0.035032	28	44	4
-0.012117	34	44	4
-0.000000	33	45	4
-0.001593	29	46	4
-0.004976	32	46	4
-0.008675	44	46	4
-0.002892	45	46	4
-0.003855	46	46	4
-0.003492	51	46	4
-0.000000	9	47	4
-0.020539	38	47	4
-0.003855	43	47	4
-0.009137	39	48	4
-0.008932	19	49	4
-0.002892	44	49	4
-0.000964	40	50	4
-0.017877	11	51	4
-0.001680	26	51	4
-0.021625	32	51	4
-0.014978	33	51	4
-0.000000	6	52	4
-0.036295	14	53	4
-0.015217	15	53	4
-0.010508	28	53	4
-0.016539	31	54	4
-0.000000	33	54	4
-0.010942	27	55	4
-0.001159	28	56	4
-0.011487	29	58	4
-0.000000	29	60	4
-0.006946	15	66	4
-0.013844	17	22	6
-0.000000	11	26	6
-0.003681	17	26	6
-0.017194	20	27	6
-0.008784	24	28	6
-0.013840	19	32	6
-0.014550	20	32	6
-0.011272	10	33	6
-0.006761	8	34	6
-0.011110	19	34	6
-0.000000	20	34	6
-0.006984	22	34	6
-0.000000	16	35	6
-0.011952	40	39	6
-0.000000	34	48	6
-0.009061	23	63	6
