491410.000000	6497320.000000	-0.000000
489910.000000	6494820.000000	-0.005444
488910.000000	6494320.000000	-0.000000
489410.000000	6494320.000000	-0.000566
494410.000000	6492820.000000	-0.006265
488910.000000	6491820.000000	-0.000689
494910.000000	6491820.000000	-0.000524
501410.000000	6491820.000000	-0.000352
489410.000000	6491320.000000	-0.001183
496910.000000	6491320.000000	-0.000173
497910.000000	6491320.000000	-0.000202
500910.000000	6491320.000000	-0.000769
497910.000000	6490820.000000	-0.000310
499910.000000	6490820.000000	-0.000000
495410.000000	6490320.000000	-0.000510
485410.000000	6489820.000000	0.000048
494410.000000	6489820.000000	-0.001027
495410.000000	6489820.000000	-0.001499
499410.000000	6489820.000000	-0.000000
485410.000000	6489320.000000	0.000264
490410.000000	6489320.000000	-0.000833
505410.000000	6489320.000000	0.000088
490410.000000	6488820.000000	-0.000591
490910.000000	6488820.000000	-0.000748
490910.000000	6488320.000000	-0.000000
492410.000000	6488320.000000	-0.000388
492910.000000	6488320.000000	-0.000306
485410.000000	6487820.000000	-0.000000
500410.000000	6487820.000000	0.000721
485910.000000	6487320.000000	-0.000000
491410.000000	6487320.000000	-0.000542
500410.000000	6487320.000000	-0.000000
486410.000000	6486820.000000	-0.000633
486910.000000	6486820.000000	-0.006017
491410.000000	6486820.000000	-0.000775
500910.000000	6486820.000000	-0.000392
486910.000000	6486320.000000	-0.000679
491410.000000	6486320.000000	-0.000027
502410.000000	6486320.000000	-0.000000
490910.000000	6485820.000000	-0.000000
491410.000000	6485820.000000	-0.002790
502410.000000	6485820.000000	-0.000000
486910.000000	6485320.000000	-0.016678
489910.000000	6485320.000000	-0.000833
490410.000000	6485320.000000	-0.002923
487910.000000	6484820.000000	-0.001155
503410.000000	6484820.000000	-0.000041
487410.000000	6484320.000000	-0.000000
504410.000000	6484320.000000	0.000252
506910.000000	6483320.000000	-0.000000
494910.000000	6482320.000000	-0.000312
485910.000000	6481820.000000	-0.004513
486410.000000	6481820.000000	-0.000289
493910.000000	6481820.000000	-0.000000
494910.000000	6481820.000000	-0.002153
495910.000000	6481820.000000	-0.000044
497910.000000	6481820.000000	-0.000000
491910.000000	6481320.000000	-0.000000
492410.000000	6481320.000000	-0.000608
497410.000000	6481320.000000	-0.000298
485410.000000	6480820.000000	-0.000000
484910.000000	6479820.000000	-0.000000
488410.000000	6479820.000000	-0.000387
484910.000000	6479320.000000	-0.000053
488410.000000	6479320.000000	-0.000410
484910.000000	6478320.000000	-0.011140
493910.000000	6478320.000000	-0.000043
484910.000000	6477820.000000	-0.000063
486910.000000	6477820.000000	-0.000592
493410.000000	6477820.000000	-0.000000
493910.000000	6477820.000000	-0.000000
484910.000000	6477320.000000	-0.000000
486410.000000	6477320.000000	-0.000000
493410.000000	6477320.000000	0.000465
492910.000000	6476320.000000	-0.000108
485410.000000	6475820.000000	-0.000000
492410.000000	6475820.000000	-0.000382
485910.000000	6474820.000000	-0.000303
485910.000000	6474320.000000	-0.051617
491410.000000	6474320.000000	-0.000000
491410.000000	6473820.000000	-0.001345
485910.000000	6473320.000000	-0.000801
491410.000000	6473320.000000	-0.000000
485910.000000	6472820.000000	-0.001490
490910.000000	6472820.000000	-0.000456
485910.000000	6472320.000000	0.000432
490410.000000	6472320.000000	-0.000171
485910.000000	6470320.000000	-0.000653
487910.000000	6470320.000000	-0.000193
484910.000000	6469820.000000	-0.001833
485410.000000	6469820.000000	-0.000308
484910.000000	6469320.000000	-0.000092
