cap_sol_progr__2      1.6300000000E+02     
cap_sol_progr__8      2.2200000000E+02     
equ_ruis_perc__2      8.6000000000E+01     
equ_ruis_perc__8      5.0000000000E+00     
t_demi_percol__2      7.0000000000E+01     
t_demi_percol__8      1.6100000000E+02     
