-0.011905	24	39	2
-0.000737	33	39	2
-0.006705	23	41	2
-0.010055	27	43	2
-0.000260	30	45	2
-0.004276	33	48	2
-0.010552	39	48	2
-0.005255	11	61	2
-0.001382	20	66	2
-0.000590	25	18	4
-0.005640	26	18	4
-0.009585	21	20	4
-0.000312	7	22	4
-0.003784	9	22	4
-0.000000	17	22	4
-0.004690	18	23	4
-0.001977	20	23	4
-0.000661	17	24	4
-0.006322	20	24	4
-0.001055	35	24	4
-0.000000	6	25	4
-0.006840	10	25	4
-0.003306	20	25	4
-0.005807	5	26	4
-0.011141	8	26	4
-0.016389	11	26	4
-0.027474	14	26	4
-0.005658	15	26	4
-0.000857	5	27	4
-0.025586	6	27	4
-0.004711	14	27	4
-0.007178	18	27	4
-0.007491	22	27	4
-0.000000	5	28	4
-0.002166	25	28	4
-0.004277	10	30	4
-0.001231	18	31	4
-0.010484	19	31	4
-0.002810	19	32	4
-0.002130	21	32	4
-0.001560	25	32	4
-0.010460	14	33	4
-0.007919	24	33	4
-0.025521	16	34	4
-0.006782	19	34	4
-0.000001	21	34	4
-0.010304	16	35	4
-0.005090	17	36	4
-0.009498	22	36	4
-0.014673	13	38	4
-0.004855	15	38	4
-0.000531	33	39	4
-0.016313	23	40	4
-0.000000	31	40	4
-0.015469	25	41	4
-0.003069	32	41	4
-0.000646	33	41	4
-0.007896	21	42	4
-0.004627	33	42	4
-0.006861	35	43	4
-0.034146	17	44	4
-0.003757	27	44	4
-0.024161	28	44	4
-0.007245	34	44	4
-0.000189	33	45	4
-0.001276	29	46	4
-0.004131	32	46	4
-0.006283	44	46	4
-0.002165	45	46	4
-0.002818	46	46	4
-0.004223	51	46	4
-0.000161	9	47	4
-0.015585	38	47	4
-0.002671	43	47	4
-0.007478	39	48	4
-0.006314	19	49	4
-0.002026	44	49	4
-0.000654	40	50	4
-0.011805	11	51	4
-0.001712	26	51	4
-0.023040	32	51	4
-0.012457	33	51	4
-0.000024	6	52	4
-0.023143	14	53	4
-0.008086	15	53	4
-0.007906	28	53	4
-0.015617	31	54	4
-0.007791	33	54	4
-0.009195	27	55	4
-0.001186	28	56	4
-0.006627	29	58	4
-0.000000	29	60	4
-0.004874	15	66	4
-0.009962	17	22	6
-0.002352	11	26	6
-0.008865	17	26	6
-0.009798	20	27	6
-0.005871	24	28	6
-0.007248	19	32	6
-0.016027	20	32	6
-0.007705	10	33	6
-0.004690	8	34	6
-0.004705	19	34	6
-0.000000	20	34	6
-0.005131	22	34	6
-0.001596	16	35	6
-0.006223	40	39	6
-0.003088	34	48	6
-0.005841	23	63	6
