<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date           	Date           	Entr_Limit     	Sort_Limit     	Entr_Intern_fix	Sort_Intern_fix	Réduct_Pompage 	Désaturation   	Débordement    	Recharge_Maill 	Évaporat_Maill 	Excès_Irrigat  	Stockage_Posit 	Stockage_Négat 	Rivière->Nappe 	Nappe->Rivière 	Éch_Phas_Posit 	Éch_Phas_Négat 	Drains->Nappe  	Nappe->Drains  	Lacs->Nappe    	Nappe->Lacs    	Transpir_Racin 	Écart_Volume   	%_Écart_Volum  	Glob_Limites   	Glob_Intern_fix	Glob_Stock     	Glob_Riv_Nappe 	Glob_Drain_Nap 	Glob_Lacs_Napp 	
01/08/2010	   213.0000    	   2108.371    	  -11302.49    	   0.000000    	  -62548.24    	   0.000000    	   0.000000    	  -80965.58    	   35720.06    	   0.000000    	   0.000000    	   19.39173    	  -205979.6    	   3.125522    	  -88953.74    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   21.74482    	      0.0105568	  -9194.124    	  -62548.24    	  -205960.2    	  -88950.62    	   0.000000    	   0.000000    	
02/08/2010	   214.0000    	   2117.565    	  -11174.28    	   0.000000    	  -62548.24    	   0.000000    	   0.000000    	  -86508.36    	   70676.51    	   0.000000    	   0.000000    	   96.06604    	  -177327.2    	   9.299014    	  -89808.79    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -5.192187    	      0.0029280	  -9056.715    	  -62548.24    	  -177231.1    	  -89799.49    	   0.000000    	   0.000000    	
04/08/2010	   216.0000    	   4254.392    	  -22079.32    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -169719.2    	   139929.4    	   0.000000    	   0.000000    	   37.91446    	  -349620.4    	   19.90388    	  -176893.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.949775    	  5.5768343E-04	  -17824.93    	  -125096.5    	  -349582.4    	  -176873.1    	   0.000000    	   0.000000    	
06/08/2010	   218.0000    	   4263.853    	  -21947.76    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -167984.1    	   141191.5    	   0.000000    	   0.000000    	   16.42328    	  -344307.3    	   24.49161    	  -174753.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -11.04356    	      0.0032075	  -17683.91    	  -125096.5    	  -344290.9    	  -174728.9    	   0.000000    	   0.000000    	
08/08/2010	   220.0000    	   4268.514    	  -21883.04    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -164924.5    	   136842.8    	   0.000000    	   0.000000    	   8.104912    	  -343277.9    	   23.82123    	  -172501.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.3255778    	  9.4843795E-05	  -17614.53    	  -125096.5    	  -343269.8    	  -172477.3    	   0.000000    	   0.000000    	
10/08/2010	   222.0000    	   4270.962    	  -21848.82    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -162119.8    	   132728.0    	   0.000000    	   0.000000    	   6.042134    	  -342476.2    	   23.17256    	  -170428.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.458476    	  4.2586204E-04	  -17577.85    	  -125096.5    	  -342470.1    	  -170405.4    	   0.000000    	   0.000000    	
12/08/2010	   224.0000    	   4272.401    	  -21828.31    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -162789.9    	   145734.8    	   0.000000    	   0.000000    	   20.30614    	  -329160.5    	   65.49969    	  -169503.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -5.652468    	      0.0017172	  -17555.91    	  -125096.5    	  -329140.2    	  -169438.4    	   0.000000    	   0.000000    	
14/08/2010	   226.0000    	   4273.410    	  -21813.66    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -161275.2    	   146953.3    	   0.000000    	   0.000000    	   15.31774    	  -324941.2    	   63.96697    	  -168032.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9784879    	  3.0112771E-04	  -17540.25    	  -125096.5    	  -324925.8    	  -167968.2    	   0.000000    	   0.000000    	
16/08/2010	   228.0000    	   4274.238    	  -21801.47    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -158774.8    	   142670.1    	   0.000000    	   0.000000    	   2.947757    	  -324972.4    	   64.24450    	  -166307.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2.695834    	  8.2955805E-04	  -17527.23    	  -125096.5    	  -324969.4    	  -166243.6    	   0.000000    	   0.000000    	
18/08/2010	   230.0000    	   4274.986    	  -21790.34    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -156684.8    	   139959.9    	   0.000000    	   0.000000    	   2.157033    	  -323999.1    	   64.51758    	  -164726.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.717293    	  5.3003028E-04	  -17515.36    	  -125096.5    	  -323996.9    	  -164662.0    	   0.000000    	   0.000000    	
20/08/2010	   232.0000    	   4275.698    	  -21779.71    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -155291.4    	   140051.3    	   0.000000    	   0.000000    	   3.097812    	  -321134.1    	   64.78630    	  -163358.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3.258207    	      0.0010146	  -17504.01    	  -125096.5    	  -321131.0    	  -163293.7    	   0.000000    	   0.000000    	
22/08/2010	   234.0000    	   4276.392    	  -21769.30    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -152976.2    	   136080.9    	   0.000000    	   0.000000    	      0.0020893	  -321205.9    	   65.05084    	  -161787.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.674469    	  5.2130709E-04	  -17492.90    	  -125096.5    	  -321205.9    	  -161722.9    	   0.000000    	   0.000000    	
24/08/2010	   236.0000    	   4277.077    	  -21758.99    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -150753.7    	   132290.4    	   0.000000    	   0.000000    	  0.6487598    	  -321267.3    	   65.31132    	  -160292.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2.192483    	  6.8244816E-04	  -17481.92    	  -125096.5    	  -321266.7    	  -160227.1    	   0.000000    	   0.000000    	
26/08/2010	   238.0000    	   4277.758    	  -21748.74    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -148626.8    	   128666.0    	   0.000000    	   0.000000    	   4.419856    	  -321307.8    	   65.56790    	  -158842.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.837074    	  5.7174904E-04	  -17470.98    	  -125096.5    	  -321303.4    	  -158776.9    	   0.000000    	   0.000000    	
28/08/2010	   240.0000    	   4278.435    	  -21738.51    	   0.000000    	  -125096.5    	   0.000000    	   0.000000    	  -146582.4    	   125195.2    	   0.000000    	   0.000000    	      0.0758660	  -321309.6    	   65.82071    	  -157432.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9725408    	  3.0268031E-04	  -17460.07    	  -125096.5    	  -321309.5    	  -157366.7    	   0.000000    	   0.000000    	
01/09/2010	   244.0000    	   8474.591    	  -44607.15    	   0.000000    	  -29613.08    	   0.000000    	   0.000000    	  -308588.7    	   240539.5    	   0.000000    	   0.000000    	   63791.95    	  -518049.7    	   132.4358    	  -320595.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4765281    	  9.1985010E-05	  -36132.56    	  -29613.08    	  -454257.8    	  -320463.4    	   0.000000    	   0.000000    	
02/09/2010	   245.0000    	   2114.844    	  -11204.68    	   0.000000    	  -7403.270    	   0.000000    	   0.000000    	  -76909.43    	   58177.23    	   0.000000    	   0.000000    	   13292.06    	  -128525.5    	   33.24288    	  -80041.60    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2508869    	  1.9520405E-04	  -9089.835    	  -7403.270    	  -115233.4    	  -80008.36    	   0.000000    	   0.000000    	
04/09/2010	   247.0000    	   4222.517    	  -22508.29    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -153179.1    	   114110.6    	   0.000000    	   0.000000    	   20644.56    	  -252348.6    	   66.56709    	  -159610.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1597848    	  6.3319062E-05	  -18285.78    	  -14806.54    	  -231704.1    	  -159543.4    	   0.000000    	   0.000000    	
06/09/2010	   249.0000    	   4219.519    	  -22548.86    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -152563.9    	   113150.3    	   0.000000    	   0.000000    	   16468.52    	  -248063.0    	   66.70667    	  -159111.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0321686	  1.2967912E-05	  -18329.34    	  -14806.54    	  -231594.5    	  -159045.1    	   0.000000    	   0.000000    	
08/09/2010	   251.0000    	   4218.462    	  -22562.44    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -154199.2    	   123203.5    	   0.000000    	   0.000000    	   13697.09    	  -236994.8    	   63.40945    	  -159215.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9631314    	  4.0639352E-04	  -18343.98    	  -14806.54    	  -223297.7    	  -159152.4    	   0.000000    	   0.000000    	
10/09/2010	   253.0000    	   4218.274    	  -22564.07    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -154476.6    	   126507.2    	   0.000000    	   0.000000    	   11500.64    	  -231541.3    	   62.78582    	  -158984.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2.427536    	      0.0010484	  -18345.79    	  -14806.54    	  -220040.6    	  -158921.3    	   0.000000    	   0.000000    	
12/09/2010	   255.0000    	   4218.485    	  -22560.27    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -153304.3    	   123098.0    	   0.000000    	   0.000000    	   9444.907    	  -231085.8    	   63.14307    	  -158349.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2905087    	  1.2571463E-04	  -18341.79    	  -14806.54    	  -221640.9    	  -158286.5    	   0.000000    	   0.000000    	
14/09/2010	   257.0000    	   4218.871    	  -22554.09    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -152044.4    	   119829.0    	   0.000000    	   0.000000    	   7849.196    	  -230830.3    	   63.49204    	  -157687.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1641105    	  7.1095728E-05	  -18335.21    	  -14806.54    	  -222981.1    	  -157624.1    	   0.000000    	   0.000000    	
16/09/2010	   259.0000    	   4219.334    	  -22546.83    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -150802.9    	   116690.9    	   0.000000    	   0.000000    	   6520.590    	  -230727.1    	   63.83307    	  -157020.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   3.779690    	      0.0016382	  -18327.50    	  -14806.54    	  -224206.5    	  -156956.7    	   0.000000    	   0.000000    	
18/09/2010	   261.0000    	   4219.832    	  -22539.10    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -149625.5    	   113675.0    	   0.000000    	   0.000000    	   5324.905    	  -230693.5    	   64.16651    	  -156358.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.958176    	  8.4882159E-04	  -18319.27    	  -14806.54    	  -225368.6    	  -156294.3    	   0.000000    	   0.000000    	
20/09/2010	   263.0000    	   4220.344    	  -22531.16    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -148453.2    	   110773.9    	   0.000000    	   0.000000    	   4333.690    	  -230754.7    	   64.49269    	  -155699.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -10.15891    	      0.0044025	  -18310.82    	  -14806.54    	  -226421.0    	  -155634.5    	   0.000000    	   0.000000    	
22/09/2010	   265.0000    	   4220.866    	  -22523.08    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -147284.5    	   107980.5    	   0.000000    	   0.000000    	   3605.326    	  -230985.7    	   64.81191    	  -155033.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.7563402    	  3.2744021E-04	  -18302.21    	  -14806.54    	  -227380.4    	  -154968.4    	   0.000000    	   0.000000    	
24/09/2010	   267.0000    	   4221.384    	  -22515.03    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -147064.4    	   109272.4    	   0.000000    	   0.000000    	   3069.445    	  -228469.7    	   64.11400    	  -154581.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -9.247477    	      0.0040476	  -18293.64    	  -14806.54    	  -225400.2    	  -154517.2    	   0.000000    	   0.000000    	
26/09/2010	   269.0000    	   4221.905    	  -22506.94    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -146256.3    	   107975.6    	   0.000000    	   0.000000    	   2583.466    	  -227894.0    	   64.02656    	  -154002.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2966362    	  1.3016415E-04	  -18285.03    	  -14806.54    	  -225310.5    	  -153938.5    	   0.000000    	   0.000000    	
28/09/2010	   271.0000    	   4222.431    	  -22498.78    	   0.000000    	  -14806.54    	   0.000000    	   0.000000    	  -145107.1    	   105266.0    	   0.000000    	   0.000000    	   2125.401    	  -228337.6    	   64.36808    	  -153352.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3709054    	  1.6243727E-04	  -18276.35    	  -14806.54    	  -226212.2    	  -153287.9    	   0.000000    	   0.000000    	
01/10/2010	   274.0000    	   6327.485    	  -33830.88    	   0.000000    	  -723.9456    	   0.000000    	   0.000000    	  -217561.7    	   153194.0    	   0.000000    	   0.000000    	   11290.67    	  -333409.4    	   97.20071    	  -229634.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -14.04536    	      0.0042126	  -27503.40    	  -723.9456    	  -322118.7    	  -229537.7    	   0.000000    	   0.000000    	
02/10/2010	   275.0000    	   2108.674    	  -11283.56    	   0.000000    	  -241.3152    	   0.000000    	   0.000000    	  -72196.94    	   49820.91    	   0.000000    	   0.000000    	   3266.904    	  -111425.6    	   32.54643    	  -76391.58    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   7.463336    	      0.0066980	  -9174.886    	  -241.3152    	  -108158.7    	  -76359.03    	   0.000000    	   0.000000    	
04/10/2010	   277.0000    	   4216.647    	  -22576.04    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -144257.7    	   100236.2    	   0.000000    	   0.000000    	   5435.668    	  -220628.1    	   64.17935    	  -152400.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -7.321269    	      0.0033184	  -18359.39    	  -482.6304    	  -215192.5    	  -152336.2    	   0.000000    	   0.000000    	
06/10/2010	   279.0000    	   4216.590    	  -22575.88    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -144313.7    	   102018.1    	   0.000000    	   0.000000    	   4648.990    	  -217807.2    	   63.47520    	  -152091.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -7.389176    	      0.0033925	  -18359.29    	  -482.6304    	  -213158.2    	  -152028.0    	   0.000000    	   0.000000    	
08/10/2010	   281.0000    	   4216.852    	  -22571.32    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -143271.8    	   99491.13    	   0.000000    	   0.000000    	   3974.783    	  -218076.1    	   63.85366    	  -151548.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.050269    	  4.8160653E-04	  -18354.47    	  -482.6304    	  -214101.3    	  -151484.6    	   0.000000    	   0.000000    	
10/10/2010	   283.0000    	   4217.256    	  -22564.81    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -142472.1    	   98137.26    	   0.000000    	   0.000000    	   3416.818    	  -217572.7    	   63.95875    	  -151062.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -7.385977    	      0.0033947	  -18347.55    	  -482.6304    	  -214155.8    	  -150998.2    	   0.000000    	   0.000000    	
12/10/2010	   285.0000    	   4217.715    	  -22557.51    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -142132.5    	   98940.75    	   0.000000    	   0.000000    	   2974.443    	  -215622.2    	   63.54962    	  -150697.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6388495    	  2.9628183E-04	  -18339.80    	  -482.6304    	  -212647.8    	  -150634.3    	   0.000000    	   0.000000    	
14/10/2010	   287.0000    	   4218.206    	  -22549.80    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -141097.1    	   96517.16    	   0.000000    	   0.000000    	   2534.309    	  -216019.2    	   63.92972    	  -150155.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.184423    	  5.4829540E-04	  -18331.59    	  -482.6304    	  -213484.9    	  -150091.9    	   0.000000    	   0.000000    	
16/10/2010	   289.0000    	   4218.713    	  -22541.87    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -140075.2    	   94178.52    	   0.000000    	   0.000000    	   2152.593    	  -216402.1    	   64.30048    	  -149612.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6875007    	  3.1769590E-04	  -18323.16    	  -482.6304    	  -214249.5    	  -149547.8    	   0.000000    	   0.000000    	
18/10/2010	   291.0000    	   4219.227    	  -22533.83    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -139066.2    	   91920.15    	   0.000000    	   0.000000    	   1821.220    	  -216771.5    	   64.66222    	  -149068.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   3.184941    	      0.0014693	  -18314.61    	  -482.6304    	  -214950.3    	  -149003.8    	   0.000000    	   0.000000    	
20/10/2010	   293.0000    	   4219.745    	  -22525.73    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -138208.1    	   90437.67    	   0.000000    	   0.000000    	   1531.226    	  -216585.6    	   64.70017    	  -148561.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9095969    	  4.1997112E-04	  -18305.98    	  -482.6304    	  -215054.4    	  -148496.3    	   0.000000    	   0.000000    	
22/10/2010	   295.0000    	   4220.267    	  -22517.58    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -137265.0    	   88533.68    	   0.000000    	   0.000000    	   1319.597    	  -216797.4    	   64.95090    	  -148032.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9307304    	  4.2930880E-04	  -18297.31    	  -482.6304    	  -215477.8    	  -147967.5    	   0.000000    	   0.000000    	
24/10/2010	   297.0000    	   4220.766    	  -22509.69    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -138152.0    	   95567.86    	   0.000000    	   0.000000    	   1257.185    	  -210563.1    	   62.56455    	  -148015.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2.446821    	      0.0011620	  -18288.93    	  -482.6304    	  -209305.9    	  -147952.7    	   0.000000    	   0.000000    	
26/10/2010	   299.0000    	   4221.243    	  -22502.10    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -139377.2    	   104180.0    	   0.000000    	   0.000000    	   1235.536    	  -203269.8    	   60.44306    	  -148136.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2.039719    	      0.0010035	  -18280.86    	  -482.6304    	  -202034.2    	  -148075.6    	   0.000000    	   0.000000    	
28/10/2010	   301.0000    	   4221.728    	  -22494.46    	   0.000000    	  -482.6304    	   0.000000    	   0.000000    	  -138345.1    	   101549.4    	   0.000000    	   0.000000    	   1021.943    	  -204154.8    	   60.95088    	  -147648.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -5.994833    	      0.0029364	  -18272.73    	  -482.6304    	  -203132.9    	  -147587.8    	   0.000000    	   0.000000    	
01/11/2010	   305.0000    	   8445.309    	  -44959.29    	   0.000000    	  -997.7472    	   0.000000    	   0.000000    	  -276640.4    	   213565.9    	   0.000000    	   0.000000    	   1832.992    	  -396951.3    	   116.2461    	  -294650.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1.954467    	  4.9236957E-04	  -36513.98    	  -997.7472    	  -395118.3    	  -294534.0    	   0.000000    	   0.000000    	
02/11/2010	   306.0000    	   2111.443    	  -11237.98    	   0.000000    	  -249.4368    	   0.000000    	   0.000000    	  -69020.97    	   53327.50    	   0.000000    	   0.000000    	   424.7052    	  -99058.91    	   28.96793    	  -73585.99    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   7.743267    	      0.0078168	  -9126.533    	  -249.4368    	  -98634.20    	  -73557.02    	   0.000000    	   0.000000    	
04/11/2010	   308.0000    	   4223.350    	  -22468.54    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -137603.3    	   106801.4    	   0.000000    	   0.000000    	   739.6857    	  -197091.4    	   57.90549    	  -146873.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -9.298628    	      0.0047179	  -18245.19    	  -498.8736    	  -196351.7    	  -146815.1    	   0.000000    	   0.000000    	
06/11/2010	   310.0000    	   4223.811    	  -22461.16    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -137303.3    	   107994.7    	   0.000000    	   0.000000    	   676.8437    	  -195306.7    	   57.19075    	  -146645.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -3.420686    	      0.0017514	  -18237.35    	  -498.8736    	  -194629.9    	  -146588.5    	   0.000000    	   0.000000    	
08/11/2010	   312.0000    	   4224.218    	  -22454.37    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -141075.7    	   130144.9    	   0.000000    	   0.000000    	   1301.171    	  -178626.3    	   54.20537    	  -147720.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9720213    	  5.4416471E-04	  -18230.16    	  -498.8736    	  -177325.1    	  -147666.3    	   0.000000    	   0.000000    	
10/11/2010	   314.0000    	   4224.470    	  -22449.41    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -155074.9    	   205239.9    	   0.000000    	   0.000000    	   9771.376    	  -129265.4    	   54.20537    	  -152202.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1212.671    	  0.5908552    	  -18224.94    	  -498.8736    	  -119494.0    	  -152147.8    	   0.000000    	   0.000000    	
12/11/2010	   316.0000    	   4224.605    	  -22445.97    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -168720.3    	   276809.0    	   0.000000    	   0.000000    	   26971.66    	  -93098.02    	   54.20537    	  -156942.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1393.377    	  0.5033711    	  -18221.37    	  -498.8736    	  -66126.36    	  -156888.3    	   0.000000    	   0.000000    	
14/11/2010	   318.0000    	   4224.711    	  -22443.06    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -176167.9    	   315141.9    	   0.000000    	   0.000000    	   42434.02    	  -80758.69    	   54.20537    	  -159990.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1354.380    	  0.4297684    	  -18218.35    	  -498.8736    	  -38324.66    	  -159935.8    	   0.000000    	   0.000000    	
16/11/2010	   320.0000    	   4224.807    	  -22440.39    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -181087.2    	   338021.4    	   0.000000    	   0.000000    	   51848.47    	  -75722.88    	   54.20537    	  -162205.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -57.25438    	      0.0169381	  -18215.59    	  -498.8736    	  -23874.42    	  -162151.4    	   0.000000    	   0.000000    	
18/11/2010	   322.0000    	   4224.888    	  -22437.95    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -185161.1    	   357935.0    	   0.000000    	   0.000000    	   61505.53    	  -71553.67    	   54.20537    	  -164282.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -117.9074    	      0.0329410	  -18213.07    	  -498.8736    	  -10048.14    	  -164227.9    	   0.000000    	   0.000000    	
20/11/2010	   324.0000    	   4224.936    	  -22435.92    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -191209.6    	   388025.6    	   0.000000    	   0.000000    	   77674.31    	  -65695.76    	   54.20537    	  -167042.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -861.0772    	  0.2219125    	  -18210.98    	  -498.8736    	   11978.55    	  -166988.7    	   0.000000    	   0.000000    	
22/11/2010	   326.0000    	   4224.854    	  -22435.44    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -204486.5    	   455170.2    	   0.000000    	   0.000000    	   114100.2    	  -53365.49    	   54.20537    	  -172341.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -1047.500    	  0.2301336    	  -18210.58    	  -498.8736    	   60734.74    	  -172287.0    	   0.000000    	   0.000000    	
24/11/2010	   328.0000    	   4224.848    	  -22434.29    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -202313.8    	   442852.6    	   0.000000    	   0.000000    	   105812.8    	  -56832.31    	   54.20537    	  -173081.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -177.2834    	      0.0400321	  -18209.44    	  -498.8736    	   48980.45    	  -173027.4    	   0.000000    	   0.000000    	
26/11/2010	   330.0000    	   4224.826    	  -22433.31    	   0.000000    	  -498.8736    	   0.000000    	   0.000000    	  -203585.5    	   444454.5    	   0.000000    	   0.000000    	   104012.3    	  -56420.00    	   54.20537    	  -174626.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -2.962143    	  6.6646707E-04	  -18208.48    	  -498.8736    	   47592.29    	  -174572.4    	   0.000000    	   0.000000    	
