<< La lÈgende des termes est placÈe ‡ la fin du fichier >>
 Projet ModifiÈ (Lizonne.rma) [V7.8]

DÈbits de RiviËres : Domaine total	
Date           	Date           	Par_Sources    	Ruissel_Sup    	Entr_Intern    	Sort_Intern    	Entr_Intern_fix	Sort_Intern_fix	DÈrivat_Entrant	DÈrivat_Sortant	Entr_Niv_Impos 	Sort_Niv_Impos 	Nappe->RiviËres	RiviËres->Nappe	Lacs->RiviËres 	RiviËres->Lacs 	DÈbor_Riv->Lacs	DÈbo_Nap_Rivi. 	Exutoires      	Stockage       	DÈStockage     	Entr_Limit_Zone	Sort_Limit_Zone	…cart_Bilan    	
31/07/2010	   212.0000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.458648    	     -0.0023664	   0.000000    	   0.000000    	   0.000000    	   1.083823    	  -2.540083    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  2.2410871E-05	
01/08/2010	   213.0000    	   0.000000    	  0.1023762    	      0.0056310	 -0.3477118    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.404310    	     -0.0084975	   0.000000    	   0.000000    	   0.000000    	  0.9585340    	  -2.113336    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0013060	
02/08/2010	   214.0000    	   0.000000    	  0.2889141    	      0.0056310	 -0.3544533    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.510607    	     -0.0170463	   0.000000    	   0.000000    	   0.000000    	   1.433256    	  -2.864707    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0022011	
04/08/2010	   216.0000    	   0.000000    	  0.2517688    	      0.0056310	 -0.3520267    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.496160    	     -0.0165038	   0.000000    	   0.000000    	   0.000000    	   1.400448    	  -2.789933    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0044559	
06/08/2010	   218.0000    	   0.000000    	  0.2202016    	      0.0056310	 -0.3504632    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.489670    	     -0.0150335	   0.000000    	   0.000000    	   0.000000    	   1.414672    	  -2.775268    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0105899	
08/08/2010	   220.0000    	   0.000000    	  0.1812738    	      0.0056310	 -0.3490816    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.463478    	     -0.0134601	   0.000000    	   0.000000    	   0.000000    	   1.321930    	  -2.618199    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0084276	
10/08/2010	   222.0000    	   0.000000    	  0.1493621    	      0.0056310	 -0.3480602    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.437421    	     -0.0120106	   0.000000    	   0.000000    	   0.000000    	   1.235922    	  -2.475209    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0069435	
12/08/2010	   224.0000    	   0.000000    	  0.1752833    	      0.0056310	 -0.3483751    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.448190    	     -0.0140160	   0.000000    	   0.000000    	   0.000000    	   1.269648    	  -2.529374    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0069863	
14/08/2010	   226.0000    	   0.000000    	  0.1444998    	      0.0056310	 -0.3479010    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.437045    	     -0.0134854	   0.000000    	   0.000000    	   0.000000    	   1.224284    	  -2.456989    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0069154	
16/08/2010	   228.0000    	   0.000000    	  0.1192795    	      0.0056310	 -0.3476624    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.413740    	     -0.0114352	   0.000000    	   0.000000    	   0.000000    	   1.147399    	  -2.332421    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0054685	
18/08/2010	   230.0000    	   0.000000    	  0.1072824    	      0.0056310	 -0.3474303    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.392714    	     -0.0101501	   0.000000    	   0.000000    	   0.000000    	   1.086612    	  -2.234560    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  9.9495116E-05	
20/08/2010	   232.0000    	   0.000000    	      0.0964882	      0.0056310	 -0.3472148    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.379495    	     -0.0097264	   0.000000    	   0.000000    	   0.000000    	   1.051535    	  -2.180449    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0042403	
22/08/2010	   234.0000    	   0.000000    	      0.0797027	      0.0056310	 -0.3469608    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.356234    	     -0.0082241	   0.000000    	   0.000000    	   0.000000    	  0.9883875    	  -2.078569    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0037991	
24/08/2010	   236.0000    	   0.000000    	      0.0658750	      0.0056310	 -0.3467024    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.333172    	     -0.0069617	   0.000000    	   0.000000    	   0.000000    	  0.9309767    	  -1.985074    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0030834	
26/08/2010	   238.0000    	   0.000000    	      0.0544746	      0.0056310	 -0.3464403    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.310549    	     -0.0059240	   0.000000    	   0.000000    	   0.000000    	  0.8786639    	  -1.899444    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0024895	
28/08/2010	   240.0000    	   0.000000    	      0.0450683	      0.0056310	 -0.3461753    	      0.0056310	 -0.3733860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.288327    	     -0.0050713	   0.000000    	   0.000000    	   0.000000    	  0.8322526    	  -1.822096    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0020630	
01/09/2010	   244.0000    	   0.000000    	      0.0308863	      0.0058180	 -0.1115084    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.282997    	     -0.0041109	   0.000000    	   0.000000    	   0.000000    	  0.8140684    	  -2.022936    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0047856	
02/09/2010	   245.0000    	   0.000000    	      0.0281087	      0.0058180	 -0.1114352    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.272105    	     -0.0034199	   0.000000    	   0.000000    	   0.000000    	  0.7803978    	  -1.971263    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  3.1143242E-04	
04/09/2010	   247.0000    	   0.000000    	      0.0232860	      0.0058180	 -0.1113200    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.262043    	     -0.0031201	   0.000000    	   0.000000    	   0.000000    	  0.7624749    	  -1.940165    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -9.8363595E-04	
06/09/2010	   249.0000    	   0.000000    	      0.0270512	      0.0058180	 -0.1112187    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.255865    	     -0.0031035	   0.000000    	   0.000000    	   0.000000    	  0.7599020    	  -1.931224    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0030892	
08/09/2010	   251.0000    	   0.000000    	      0.0498745	      0.0058180	 -0.1112440    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.286446    	     -0.0050740	   0.000000    	   0.000000    	   0.000000    	  0.8730060    	  -2.092715    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0061107	
10/09/2010	   253.0000    	   0.000000    	      0.0489309	      0.0058180	 -0.1112740    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.300813    	     -0.0052304	   0.000000    	   0.000000    	   0.000000    	  0.9324737    	  -2.173500    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0019691	
12/09/2010	   255.0000    	   0.000000    	      0.0405062	      0.0058180	 -0.1112202    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.289983    	     -0.0045459	   0.000000    	   0.000000    	   0.000000    	  0.8959627    	  -2.118047    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0015440	
14/09/2010	   257.0000    	   0.000000    	      0.0335444	      0.0058180	 -0.1111642    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.277771    	     -0.0039795	   0.000000    	   0.000000    	   0.000000    	  0.8588269    	  -2.062191    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0013747	
16/09/2010	   259.0000    	   0.000000    	      0.0277886	      0.0058180	 -0.1111061    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.264920    	     -0.0035110	   0.000000    	   0.000000    	   0.000000    	  0.8236167    	  -2.008721    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0011949	
18/09/2010	   261.0000    	   0.000000    	      0.0230274	      0.0058180	 -0.1110464    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.252031    	     -0.0031240	   0.000000    	   0.000000    	   0.000000    	  0.7909865    	  -1.958620    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -9.2761613E-04	
20/09/2010	   263.0000    	   0.000000    	      0.0190873	      0.0058180	 -0.1109853    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.239154    	     -0.0028048	   0.000000    	   0.000000    	   0.000000    	  0.7617505    	  -1.912782    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -7.6201963E-04	
22/09/2010	   265.0000    	   0.000000    	      0.0158254	      0.0058180	 -0.1109231    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.226300    	     -0.0025421	   0.000000    	   0.000000    	   0.000000    	  0.7353766    	  -1.870405    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -5.4996604E-04	
24/09/2010	   267.0000    	   0.000000    	      0.0219997	      0.0058180	 -0.1108909    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.227715    	     -0.0029340	   0.000000    	   0.000000    	   0.000000    	  0.7592880    	  -1.899119    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0018764	
26/09/2010	   269.0000    	   0.000000    	      0.0184602	      0.0058180	 -0.1108431    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.220651    	     -0.0028756	   0.000000    	   0.000000    	   0.000000    	  0.7513044    	  -1.883272    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -7.5674281E-04	
28/09/2010	   271.0000    	   0.000000    	      0.0153051	      0.0058180	 -0.1107862    	      0.0058180	 -0.1167360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.208773    	     -0.0026152	   0.000000    	   0.000000    	   0.000000    	  0.7258035    	  -1.842812    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -5.1420717E-04	
01/10/2010	   274.0000    	   0.000000    	      0.0117674	      0.0060810	     -0.0766671	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.196209    	     -0.0023694	   0.000000    	   0.000000    	   0.000000    	  0.7030018    	  -1.839038    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0010149	
02/10/2010	   275.0000    	   0.000000    	      0.0107172	      0.0060810	     -0.0766354	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.188596    	     -0.0021834	   0.000000    	   0.000000    	   0.000000    	  0.6856300    	  -1.811763    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  4.4268306E-04	
04/10/2010	   277.0000    	   0.000000    	      0.0148172	      0.0060810	     -0.0765867	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.186725    	     -0.0024591	   0.000000    	   0.000000    	   0.000000    	  0.7015350    	  -1.827893    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0022189	
06/10/2010	   279.0000    	   0.000000    	      0.0159330	      0.0060810	     -0.0765493	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.191553    	     -0.0028143	   0.000000    	   0.000000    	   0.000000    	  0.7316782    	  -1.866448    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -5.6702381E-04	
08/10/2010	   281.0000    	   0.000000    	      0.0132067	      0.0060810	     -0.0764983	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.181919    	     -0.0025864	   0.000000    	   0.000000    	   0.000000    	  0.7091200    	  -1.831760    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -5.1852136E-04	
10/10/2010	   283.0000    	   0.000000    	      0.0137866	      0.0060810	     -0.0764522	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.175826    	     -0.0025405	   0.000000    	   0.000000    	   0.000000    	  0.6991697    	  -1.814851    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0010199	
12/10/2010	   285.0000    	   0.000000    	      0.0140904	      0.0060810	     -0.0764182	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.177056    	     -0.0027662	   0.000000    	   0.000000    	   0.000000    	  0.7109598    	  -1.829530    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -5.2692289E-04	
14/10/2010	   287.0000    	   0.000000    	      0.0116837	      0.0060810	     -0.0763717	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.167406    	     -0.0025553	   0.000000    	   0.000000    	   0.000000    	  0.6894509    	  -1.796135    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -4.4022574E-04	
16/10/2010	   289.0000    	   0.000000    	      0.0096902	      0.0060810	     -0.0763242	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.157502    	     -0.0023812	   0.000000    	   0.000000    	   0.000000    	  0.6694459    	  -1.764366    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.5205756E-04	
18/10/2010	   291.0000    	   0.000000    	      0.0080385	      0.0060810	     -0.0762757	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.147524    	     -0.0022380	   0.000000    	   0.000000    	   0.000000    	  0.6512570    	  -1.734652    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -2.6465098E-04	
20/10/2010	   293.0000    	   0.000000    	      0.0075877	      0.0060810	     -0.0762269	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.139565    	     -0.0022414	   0.000000    	   0.000000    	   0.000000    	  0.6392556    	  -1.713992    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  2.8979745E-05	
22/10/2010	   295.0000    	   0.000000    	      0.0062958	      0.0060810	     -0.0761775	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.129953    	     -0.0021785	   0.000000    	   0.000000    	   0.000000    	  0.6248223    	  -1.688928    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -1.3187592E-04	
24/10/2010	   297.0000    	   0.000000    	      0.0210766	      0.0060810	     -0.0761733	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.148300    	     -0.0031992	   0.000000    	   0.000000    	   0.000000    	  0.6839933    	  -1.773840    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0062387	
26/10/2010	   299.0000    	   0.000000    	      0.0252322	      0.0060810	     -0.0762009	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.170896    	     -0.0042563	   0.000000    	   0.000000    	   0.000000    	  0.7493898    	  -1.871860    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -7.1838155E-04	
28/10/2010	   301.0000    	   0.000000    	      0.0209145	      0.0060810	     -0.0761796	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.163863    	     -0.0038551	   0.000000    	   0.000000    	   0.000000    	  0.7271911    	  -1.838841    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -8.2589351E-04	
01/11/2010	   305.0000    	   0.000000    	      0.0262407	      0.0062830	     -0.0787060	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.179668    	     -0.0045134	   0.000000    	   0.000000    	   0.000000    	  0.7666724    	  -1.897195    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0015505	
02/11/2010	   306.0000    	   0.000000    	      0.0264889	      0.0062830	     -0.0786975	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.178257    	     -0.0043651	   0.000000    	   0.000000    	   0.000000    	  0.7611666    	  -1.888272    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  8.6079848E-04	
04/11/2010	   308.0000    	   0.000000    	      0.0251483	      0.0062830	     -0.0786862	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.177587    	     -0.0043073	   0.000000    	   0.000000    	   0.000000    	  0.7585874    	  -1.885008    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -3.9566811E-04	
06/11/2010	   310.0000    	   0.000000    	      0.0290696	      0.0062830	     -0.0786721	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.179078    	     -0.0044334	   0.000000    	   0.000000    	   0.000000    	  0.7604720    	  -1.889087    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0027104	
08/11/2010	   312.0000    	   0.000000    	      0.0895293	      0.0062830	     -0.0787311	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.230441    	     -0.0079821	   0.000000    	   0.000000    	   0.000000    	  0.9052384    	  -2.117191    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0275878	
10/11/2010	   314.0000    	   0.000000    	  0.2700105    	      0.0062830	     -0.0795913	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.393766    	     -0.0219947	   0.000000    	   0.000000    	   0.000000    	   1.348189    	  -2.926844    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0101826	
12/11/2010	   316.0000    	   0.000000    	  0.5834706    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.555579    	     -0.0310473	   0.000000    	   0.000000    	   0.000000    	   1.839165    	  -3.776200    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0936928	
14/11/2010	   318.0000    	   0.000000    	  0.6396502    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.667732    	     -0.0315009	   0.000000    	   0.000000    	   0.000000    	   2.100663    	  -4.271842    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0274284	
16/11/2010	   320.0000    	   0.000000    	  0.6472894    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.746821    	     -0.0307841	   0.000000    	   0.000000    	   0.000000    	   2.284853    	  -4.597364    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0264583	
18/11/2010	   322.0000    	   0.000000    	  0.7635983    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.812006    	     -0.0301970	   0.000000    	   0.000000    	   0.000000    	   2.442928    	  -4.868829    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0422332	
20/11/2010	   324.0000    	   0.000000    	  0.9031239    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   1.898620    	     -0.0296576	   0.000000    	   0.000000    	   0.000000    	   2.629816    	  -5.247263    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0773656	
22/11/2010	   326.0000    	   0.000000    	   1.166024    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.076836    	     -0.0293812	   0.000000    	   0.000000    	   0.000000    	   3.180891    	  -6.314550    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0025453	
24/11/2010	   328.0000    	   0.000000    	  0.9779040    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.092032    	     -0.0283668	   0.000000    	   0.000000    	   0.000000    	   3.123185    	  -6.124592    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0371122	
26/11/2010	   330.0000    	   0.000000    	   1.026266    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.144129    	     -0.0275484	   0.000000    	   0.000000    	   0.000000    	   3.264080    	  -6.289872    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0397801	
28/11/2010	   332.0000    	   0.000000    	   1.271700    	      0.0062830	     -0.0835570	      0.0062830	     -0.0835570	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.276170    	     -0.0276317	   0.000000    	   0.000000    	   0.000000    	   3.661246    	  -7.060861    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0433492	
01/12/2010	   335.0000    	   0.000000    	   1.134460    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.321239    	     -0.0273449	   0.000000    	   0.000000    	   0.000000    	   3.609849    	  -7.003301    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0398798	
02/12/2010	   336.0000    	   0.000000    	   1.120045    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.331136    	     -0.0271330	   0.000000    	   0.000000    	   0.000000    	   3.587818    	  -6.936138    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  9.4748228E-04	
04/12/2010	   338.0000    	   0.000000    	  0.9881818    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.344222    	     -0.0267616	   0.000000    	   0.000000    	   0.000000    	   3.503314    	  -6.785958    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0517829	
06/12/2010	   340.0000    	   0.000000    	   1.522367    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.467402    	     -0.0269456	   0.000000    	   0.000000    	   0.000000    	   3.843962    	  -7.564500    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1675057    	
08/12/2010	   342.0000    	   0.000000    	   1.448270    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.558810    	     -0.0269064	   0.000000    	   0.000000    	   0.000000    	   4.029798    	  -7.988424    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0532345	
10/12/2010	   344.0000    	   0.000000    	   1.182669    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.532765    	     -0.0264381	   0.000000    	   0.000000    	   0.000000    	   3.771410    	  -7.448830    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0632052	
12/12/2010	   346.0000    	   0.000000    	  0.9651944    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.491455    	     -0.0260100	   0.000000    	   0.000000    	   0.000000    	   3.509635    	  -6.916395    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0509013	
14/12/2010	   348.0000    	   0.000000    	  0.7891073    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.447994    	     -0.0255840	   0.000000    	   0.000000    	   0.000000    	   3.260843    	  -6.438691    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0411120	
16/12/2010	   350.0000    	   0.000000    	  0.7383541    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.424307    	     -0.0252636	   0.000000    	   0.000000    	   0.000000    	   3.113458    	  -6.163397    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0126774	
18/12/2010	   352.0000    	   0.000000    	  0.6944046    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.440631    	     -0.0250818	   0.000000    	   0.000000    	   0.000000    	   3.147399    	  -6.214834    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0322620	
20/12/2010	   354.0000    	   0.000000    	  0.7146744    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.447851    	     -0.0247645	   0.000000    	   0.000000    	   0.000000    	   3.104261    	  -6.157207    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0100341	
22/12/2010	   356.0000    	   0.000000    	  0.7614689    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.483387    	     -0.0245449	   0.000000    	   0.000000    	   0.000000    	   3.168158    	  -6.304595    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0090924	
24/12/2010	   358.0000    	   0.000000    	  0.9951714    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.594373    	     -0.0246416	   0.000000    	   0.000000    	   0.000000    	   3.589240    	  -7.024153    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	      0.0552081	
26/12/2010	   360.0000    	   0.000000    	  0.8209294    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.596900    	     -0.0244366	   0.000000    	   0.000000    	   0.000000    	   3.528765    	  -6.890193    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0428159	
28/12/2010	   362.0000    	   0.000000    	  0.6728420    	      0.0060810	     -0.0808620	      0.0060810	     -0.0808620	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.550499    	     -0.0241387	   0.000000    	   0.000000    	   0.000000    	   3.290560    	  -6.449419    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0344374	
01/01/2011	   366.0000    	   0.000000    	  0.4529439    	      0.0073810	 -0.1027914    	      0.0073810	 -0.1877360    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   2.478324    	     -0.0193769	   0.000000    	   0.000000    	   0.000000    	   2.959770    	  -5.851302    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	     -0.0750518	
